BJD,AIRMASS,SKY,TFLUX,CFLUX1,CFLUX2,CFLUX3,CFLUX4,CFLUX5
   9037.481676, 1.535,  1207.0,    119142.9,    304626.9,    295212.4,    208885.0,    272674.9,    123026.7
   9037.483352, 1.531,  1132.0,    123325.0,    317470.9,    306826.7,    217335.6,    282036.4,    126674.5
   9037.485028, 1.527,  1110.0,    125311.5,    319020.1,    309509.2,    219355.4,    285010.7,    129084.9
   9037.486704, 1.523,  1141.0,    122317.2,    314278.4,    303635.4,    214959.7,    278722.4,    126428.9
   9037.488380, 1.520,  1203.0,    119760.2,    306454.4,    296023.4,    209210.0,    273778.1,    123256.7
   9037.490055, 1.516,  1196.0,    121278.5,    310517.3,    300820.1,    212203.0,    275115.0,    124170.8
   9037.491731, 1.512,  1186.0,    120784.6,    307696.2,    296102.6,    210518.3,    273047.8,    124183.3
   9037.493406, 1.509,  1235.0,    116729.0,    299528.1,    289398.2,    204301.0,    266588.1,    121154.8
   9037.496757, 1.502,  1074.0,    126342.3,    325067.7,    314637.3,    221909.8,    287640.4,    130256.3
   9037.498432, 1.499,  1025.0,    128149.2,    326062.6,    315004.9,    224077.2,    289764.8,    130957.2
   9037.500107, 1.495,   997.0,    133067.7,    342391.1,    329415.9,    231757.1,    306369.2,    136160.9
   9037.501782, 1.492,   995.0,    132719.8,    340602.6,    328797.5,    233615.8,    304540.0,    135658.9
   9037.503457, 1.489,   997.0,    133311.8,    342440.6,    331579.1,    234175.5,    304606.5,    137581.5
   9037.505133, 1.486,   986.0,    134871.5,    346345.9,    332878.7,    236551.1,    307005.8,    138685.0
   9037.506808, 1.482,   994.0,    134632.5,    346117.2,    335402.8,    236138.1,    307094.2,    138658.3
   9037.508483, 1.479,  1013.0,    133645.3,    345144.1,    332751.4,    236228.1,    307069.6,    138651.2
   9037.510158, 1.476,  1040.0,    132927.8,    342310.5,    330158.6,    232238.4,    302928.9,    136159.3
   9037.511836, 1.473,  1049.0,    133128.2,    341601.8,    330690.7,    232800.5,    303478.7,    136801.2
   9037.513512, 1.471,  1042.0,    133702.9,    345748.9,    334917.6,    235983.7,    306978.1,    138373.0
   9037.515187, 1.468,  1050.0,    134604.4,    345424.0,    334193.0,    235401.9,    306745.6,    138119.3
   9037.516862, 1.465,  1067.0,    136111.1,    346498.3,    336106.0,    236562.9,    308578.6,    138461.7
   9037.518536, 1.462,  1098.0,    134496.7,    347736.7,    336151.8,    237269.5,    307612.2,    138697.9
   9037.520211, 1.459,  1135.0,    134225.4,    345281.8,    333831.0,    235572.6,    306162.4,    138647.4
   9037.521888, 1.457,  1163.0,    132878.8,    341589.1,    331503.3,    232763.8,    303394.5,    137773.2
   9037.523566, 1.454,  1195.0,    133162.6,    342978.1,    332041.4,    234012.4,    305806.5,    138088.0
   9037.525242, 1.452,  1211.0,    133504.8,    346162.7,    333970.6,    235617.8,    306460.1,    138685.9
   9037.526917, 1.449,  1215.0,    134480.8,    344987.6,    334148.8,    234637.7,    306207.2,    138262.2
   9037.528591, 1.447,  1231.0,    132335.6,    342064.5,    330431.8,    233866.8,    304171.9,    136838.2
   9037.530266, 1.445,  1263.0,    136118.4,    353594.5,    341019.1,    239773.2,    313053.2,    140719.2
   9037.531941, 1.442,  1304.0,    135116.5,    349613.5,    338417.9,    238617.8,    311597.3,    140531.0
   9037.533617, 1.440,  1352.0,    136812.9,    351035.7,    340409.0,    240096.2,    311757.1,    140511.1
   9037.535292, 1.438,  1396.0,    136868.7,    351994.6,    341111.0,    239399.9,    312914.8,    140808.3
   9037.536969, 1.436,  1443.0,    136218.2,    353189.0,    341177.3,    240996.0,    314008.1,    141568.5
   9037.538644, 1.434,  1490.0,    137437.0,    355045.8,    342948.7,    241603.0,    314761.3,    141692.2
   9037.540321, 1.432,  1546.0,    136526.7,    354412.8,    343427.9,    241993.4,    314353.5,    142403.3
   9037.541996, 1.430,  1601.0,    137865.0,    350187.9,    338684.0,    238828.9,    312491.1,    139776.6
   9037.543671, 1.428,  1661.0,    137850.7,    354553.7,    343213.9,    241842.8,    315396.1,    141934.2
   9037.547022, 1.424,  1815.0,    137805.0,    356298.6,    342683.0,    243906.8,    315927.6,    142324.1
   9037.548696, 1.422,  1903.0,    139149.1,    356046.8,    344099.2,    242717.4,    316333.6,    142267.8
   9037.550371, 1.420,  2005.0,    137233.4,    354891.8,    343690.3,    243099.2,    314133.8,    142030.9
   9037.552046, 1.419,  2118.0,    137956.0,    353137.0,    341974.4,    241288.6,    312231.1,    141424.4
   9037.553725, 1.417,  2251.0,    135087.3,    348121.2,    333791.8,    236473.5,    308713.7,    139219.1
   9037.555400, 1.415,  2399.0,    135849.2,    348213.7,    337541.3,    237603.6,    309271.8,    139970.8
   9037.557077, 1.414,  2604.0,    132270.0,    340906.6,    330031.5,    232910.6,    302733.8,    136559.8
   9037.558753, 1.412,  2742.0,    132053.2,    339793.9,    328356.1,    232013.1,    302560.9,    135934.3
   9037.560429, 1.411,  2989.0,    130796.6,    334795.4,    325214.2,    229362.5,    298041.8,    134634.1
   9037.562103, 1.410,  3142.0,    131674.4,    335403.8,    324401.1,    228560.1,    297063.8,    132853.1
   9037.563779, 1.408,  3173.0,    133245.2,    346144.4,    334567.0,    236476.6,    306752.5,    138237.1
   9037.565456, 1.407,  3334.0,    131910.9,    342910.8,    331807.2,    232791.3,    303842.3,    136078.9
   9037.567131, 1.406,  3521.0,    130933.2,    338697.3,    326981.5,    231038.1,    301147.0,    135725.7
   9037.568807, 1.404,  3701.0,    134846.9,    347228.8,    334676.4,    235995.3,    307918.8,    138160.6
   9037.570483, 1.403,  3912.0,    133719.0,    345650.2,    333794.6,    236712.0,    307673.5,    137068.4
   9037.572158, 1.402,  4149.0,    135534.6,    344786.2,    334264.9,    236621.0,    308448.9,    139042.1
   9037.573832, 1.401,  4454.0,    134431.9,    344491.0,    334348.2,    235818.0,    306520.1,    136912.8
   9037.575507, 1.400,  4852.0,    132268.2,    340118.8,    328910.4,    233881.8,    303996.6,    136715.0
   9037.577184, 1.399,  5383.0,    126713.1,    326021.5,    316324.8,    223495.4,    287725.8,    129954.6
   9037.578860, 1.398,  5775.0,    124469.1,    320741.8,    311811.4,    220295.2,    286660.4,    127504.6
   9037.580537, 1.397,  6280.0,    124105.9,    314540.6,    305305.0,    215564.9,    283391.9,    124009.2
   9037.582213, 1.397,  6725.0,    121489.5,    311775.5,    303984.0,    213854.1,    278050.8,    126763.9
   9037.583891, 1.396,  7119.0,    121971.4,    313333.6,    303501.5,    215027.8,    278135.5,    126654.6
   9037.585567, 1.395,  7695.0,    123594.4,    311419.4,    302884.1,    212069.2,    277371.6,    124520.5
   9037.587243, 1.394,  7817.0,    127195.0,    322490.2,    312375.6,    221544.8,    286635.5,    130317.1
   9037.588918, 1.394,  8112.0,    130179.5,    324851.0,    312799.0,    222302.4,    290749.8,    130401.5
   9037.592268, 1.393,  9154.0,    125657.6,    320620.6,    310047.8,    219370.1,    286571.4,    126763.4
   9037.593942, 1.392,  9871.0,    126254.6,    322037.1,    312148.9,    221060.6,    287315.2,    127834.0
   9037.595617, 1.392, 10766.0,    129550.0,    324650.5,    312016.8,    221175.5,    287052.0,    127533.8
   9037.597294, 1.391, 11360.0,    126694.0,    325979.2,    318179.8,    223790.8,    291405.8,    130862.8
   9037.598969, 1.391, 11821.0,    129407.8,    328580.5,    316680.0,    224977.8,    292223.2,    130417.8
   9037.600644, 1.391, 12574.0,    129715.0,    333104.2,    323218.8,    227093.0,    291280.2,    132237.0
   9037.602320, 1.390, 12941.0,    131519.5,    338541.0,    323523.5,    227382.2,    299004.0,    132967.2
   9037.603997, 1.390, 13614.0,    132671.0,    337509.0,    327221.2,    231388.5,    302788.5,    134044.2
   9037.605672, 1.390, 14588.0,    132640.8,    342553.0,    333260.8,    234859.2,    304460.8,    137178.8
   9037.609026, 1.390, 15646.0,    135734.5,    347262.5,    334184.2,    239444.5,    310345.5,    139520.5
   9037.612377, 1.390, 17161.0,    139050.2,    352271.5,    341113.0,    241156.5,    317037.5,    140114.0
   9037.614053, 1.390, 18025.0,    138600.2,    351280.2,    340224.0,    241157.0,    309740.0,    137063.5
   9037.615728, 1.390, 18703.0,    137512.5,    349603.5,    340139.0,    240325.2,    314928.2,    142102.8
   9037.617404, 1.390, 19554.0,    138027.5,    350382.2,    337724.2,    241398.0,    312746.2,    134853.5
   9037.619080, 1.391, 20409.0,    138399.5,    350136.2,    337172.8,    243387.2,    310503.2,    141304.5
   9039.510840, 1.466,  1439.0,     68069.3,    166485.1,    162338.0,    114887.4,    149843.4,     68078.5
   9039.512521, 1.463,  1755.0,     50285.5,    124521.8,    119533.9,     85263.9,    110828.2,     49756.1
   9039.514198, 1.460,  1657.0,     57867.0,    139788.4,    134956.2,     95326.5,    124364.7,     55693.8
   9039.515876, 1.458,  1693.0,     60730.6,    145995.3,    142393.2,     99341.3,    129954.8,     57683.9
   9039.517553, 1.455,  1698.0,     57664.9,    141080.4,    137705.9,     96480.6,    126360.5,     57005.2
   9039.519229, 1.453,  1941.0,     45451.8,    109458.2,    105936.0,     74365.1,     97447.9,     44360.7
   9039.520902, 1.450,  1962.0,     47154.1,    112208.0,    108431.8,     78940.8,     99913.1,     45259.2
   9039.524252, 1.445,  1964.0,     51456.3,    123289.7,    119537.6,     84399.8,    110514.0,     48746.5
   9039.525927, 1.443,  2077.0,     46591.0,    111145.8,    107607.8,     76582.4,     99350.4,     44119.3
   9039.529275, 1.439,  2187.0,     45449.8,    108322.3,    103396.4,     77542.4,     96593.0,     43231.1
   9039.530949, 1.436,  2322.0,     42647.1,    103659.1,    101136.8,     71368.6,     94676.2,     42063.7
   9039.532622, 1.434,  2311.0,     45400.3,    112608.5,    109911.7,     77819.6,    102022.9,     45820.1
   9039.534296, 1.432,  2366.0,     52930.5,    127312.0,    124936.4,     87360.0,    113437.8,     51068.7
   9039.535970, 1.430,  2195.0,     71387.1,    173802.1,    167303.3,    118349.7,    154705.0,     69776.5
   9039.537644, 1.428,  2405.0,     68501.4,    165487.3,    158356.5,    112100.4,    146629.3,     65645.2
   9039.539320, 1.426,  2655.0,     57732.8,    140348.4,    135847.2,     96065.4,    125519.9,     56331.4
   9039.540995, 1.425,  3264.0,     36759.0,     88240.8,     86196.9,     60788.0,     79092.3,     34994.7
   9039.542672, 1.423,  3649.0,     32937.4,     78004.9,     75084.4,     53504.4,     69532.3,     30904.1
   9039.544370, 1.421,  3683.0,     37309.8,     87281.8,     83921.4,     59378.3,     78116.8,     36209.3
   9039.546043, 1.419,  3544.0,     50897.9,    120498.2,    118414.3,     83881.1,    109553.0,     49148.6
   9039.547739, 1.417,  3831.0,     51677.8,    124612.9,    120449.6,     85454.2,    111014.5,     49964.4
   9039.549413, 1.416,  3850.0,     65375.9,    158719.1,    153275.8,    109485.2,    141711.5,     62500.0
   9039.551088, 1.414,  4362.0,     55652.0,    134024.8,    130156.6,     90829.0,    120280.8,     53767.8
   9039.552762, 1.413,  4882.0,     49691.7,    120362.9,    115495.9,     82818.9,    106704.2,     47809.2
   9039.554435, 1.411,  4049.0,     84762.2,    207353.8,    199520.1,    141758.9,    185234.6,     82584.7
   9039.556110, 1.410,  4228.0,     86259.2,    211840.4,    205177.4,    144705.8,    188221.4,     84824.2
   9039.557785, 1.409,  4569.0,     85862.1,    206194.9,    199820.4,    140618.6,    184869.9,     83025.1
   9039.559461, 1.407,  5276.0,     65979.4,    156250.4,    153024.6,    108364.2,    141205.5,     63129.9
   9039.562811, 1.405,  6293.0,     59359.9,    140589.8,    138129.8,     95577.9,    127515.8,     55956.1
   9039.564485, 1.404,  7037.0,     52985.0,    122970.9,    119546.5,     83614.5,    110235.8,     51737.5
   9039.566160, 1.403,  8163.0,     36089.8,     86198.9,     82262.8,     59653.8,     77441.6,     33528.0
   9039.567833, 1.401,  8066.0,     44061.8,    111083.9,    103544.8,     75407.4,     94491.5,     43297.2
   9039.569531, 1.400,  8542.0,     39035.5,     96667.8,     92254.0,     65696.4,     87081.1,     37378.0
   9039.571203, 1.399,  9412.0,     53989.6,    124178.2,    118485.8,     83616.2,    111233.1,     48537.1
   9039.572900, 1.399,  9308.0,     70852.6,    169067.2,    165406.0,    115126.8,    151993.5,     67348.9
   9039.574573, 1.398,  9490.0,     86791.8,    211128.1,    203171.6,    145601.9,    189733.5,     85997.4
   9039.576247, 1.397, 10069.0,     98175.4,    236042.0,    231020.4,    161988.6,    212159.2,     95521.6
   9039.577920, 1.396, 10688.0,     97574.5,    233484.8,    225269.0,    157743.8,    206441.2,     93321.2
   9039.579595, 1.395, 11715.0,     88167.2,    208628.5,    203020.8,    144256.8,    186248.2,     82039.0
   9039.581268, 1.395, 13057.0,     70004.2,    166486.0,    157600.2,    114306.8,    147574.8,     65019.8
   9039.584639, 1.393, 15992.0,     61497.0,    142849.8,    141003.5,    100918.2,    129293.8,     57332.8
   9039.586312, 1.393, 18426.0,     50207.2,    121384.0,    115945.5,     81961.5,    108898.8,     47805.2
   9039.587985, 1.392, 20133.0,     47476.8,    122657.8,    116032.5,     83878.8,    109232.8,     50659.5
   9039.589682, 1.392, 19304.0,     82066.2,    191870.0,    186017.8,    134432.5,    174263.2,     77514.2
   9039.591356, 1.391, 19320.0,     82970.0,    205924.5,    203669.5,    144123.8,    189557.2,     82232.2
   9039.593053, 1.391, 22018.0,     69442.5,    167835.5,    161156.0,    114885.5,    151304.0,     68193.0
   9039.594726, 1.391, 21698.0,     95256.0,    224604.5,    220200.5,    154588.0,    203048.0,     89008.5
   9039.596421, 1.391, 22726.0,    101462.0,    238826.0,    234067.0,    166792.0,    215363.0,     94402.5
   9039.598095, 1.390, 22909.0,    116594.0,    277498.0,    272651.5,    190463.5,    247733.0,    114005.0
   9039.599794, 1.390, 24973.0,    105272.5,    247883.0,    238439.5,    171758.5,    223494.5,     98456.5
   9039.601467, 1.390, 27116.0,     79290.5,    178447.5,    182690.5,    128128.5,    168660.5,     76117.5
   9039.606540, 1.390, 29758.0,    114736.0,    264801.5,    260586.5,    184169.5,    242098.5,    104403.5
   9039.718683, 1.503, 28082.0,     58010.0,    125266.5,    123340.5,     89416.0,    119424.0,     49329.0
   9039.720380, 1.507, 26036.0,     66871.0,    164199.0,    160479.5,    109641.0,    145311.0,     69385.0
   9039.722053, 1.510, 23737.0,     78113.5,    190129.0,    181751.0,    131840.5,    168348.5,     75311.5
   9039.723751, 1.514, 21929.0,     81596.5,    200348.0,    196904.5,    137925.5,    181308.5,     81855.5
   9039.725428, 1.518, 20641.0,     81452.0,    197407.8,    195890.5,    136026.2,    177008.8,     76570.8
   9039.727103, 1.521, 19648.0,     72103.8,    171065.2,    168526.8,    112573.2,    152049.5,     67151.2
   9039.728780, 1.525, 18738.0,     65788.5,    151396.8,    146685.8,     98818.0,    134011.5,     61608.0
   9039.730457, 1.529, 17565.0,     62477.0,    150175.8,    142861.5,     99353.0,    132982.0,     60437.0
   9039.732131, 1.533, 16572.0,     57228.0,    135225.2,    129994.0,     91313.5,    122374.5,     56004.5
   9039.733807, 1.537, 15351.0,     59542.2,    146287.2,    138910.2,     98742.2,    133876.8,     58681.5
   9039.735482, 1.541, 14083.0,     66973.2,    157982.0,    151659.2,    106770.2,    140371.0,     64938.8
   9039.737156, 1.545, 12868.0,     67087.0,    163218.2,    158952.0,    107770.2,    144514.5,     65485.2
   9039.738832, 1.549, 11797.0,     67546.8,    165553.8,    163119.5,    114622.5,    149144.2,     65761.5
   9039.740507, 1.553, 10797.0,     64853.8,    159368.0,    154739.2,    108491.8,    143774.0,     64792.8
   9039.742183, 1.557, 10121.0,     50170.6,    120845.0,    114628.2,     79372.4,    106112.5,     47178.0
   9039.743858, 1.562,  9514.0,     34831.4,     83152.6,     82146.4,     57373.5,     74591.1,     36063.1
   9039.745533, 1.566,  8733.0,     33991.1,     83424.6,     81671.0,     55989.1,     74607.5,     30920.4
   9040.717143, 1.506, 27721.0,    124977.0,    313404.0,    306044.0,    214646.0,    278097.0,    124913.0
   9040.718820, 1.509, 25330.0,    130657.5,    323353.5,    313120.0,    220093.5,    284754.0,    129328.0
   9040.720497, 1.513, 23144.0,    131638.0,    324799.0,    314506.5,    223933.5,    288471.5,    132055.5
   9040.722174, 1.516, 21166.0,    127207.0,    317810.0,    314268.5,    219564.0,    281181.0,    128183.5
   9040.723853, 1.520, 19264.0,    122430.0,    310002.2,    297326.2,    213874.2,    280196.0,    124678.2
   9040.725529, 1.524, 17471.0,    125469.2,    313280.5,    305669.5,    212912.2,    281147.5,    125349.8
   9040.728882, 1.531, 14340.0,    131196.5,    326376.2,    314398.0,    223941.0,    290658.8,    131477.2
